"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"MAM00067012","FASCENE, MA","2017-05-06","0.0","28.7","32.6",
"MAM00067012","FASCENE, MA","2017-05-07",,"28.2","32.4",
"MAM00067012","FASCENE, MA","2017-05-08",,"28.7","32.4",
"MAM00067012","FASCENE, MA","2017-05-09",,"28.9","32.4","24.8"
"MAM00067012","FASCENE, MA","2017-05-10",,"28.7","32.4",
"MAM00067012","FASCENE, MA","2017-05-11",,"27.1","32.2","22.7"
"MAM00067012","FASCENE, MA","2017-05-12",,"27.9",,"22.8"
"MAM00067012","FASCENE, MA","2017-05-13",,"27.9",,
"MAM00067012","FASCENE, MA","2017-05-14","8.9","27.6","31.4",
"MAM00067012","FASCENE, MA","2017-05-15","0.0","27.9","31.3",
"MAM00067012","FASCENE, MA","2017-05-16",,"28.0","31.2","21.6"
"MAM00067012","FASCENE, MA","2017-05-17",,"28.2","31.3","22.3"
"MAM00067012","FASCENE, MA","2017-05-18",,"27.7","31.3","22.5"
"MAM00067012","FASCENE, MA","2017-05-19",,"27.4","31.4","22.5"
"MAM00067012","FASCENE, MA","2017-05-20",,"28.3","32.0","23.5"
"MAM00067012","FASCENE, MA","2017-05-21",,"28.4","32.3","23.5"
"MAM00067012","FASCENE, MA","2017-05-22",,"28.2","32.3",
"MAM00067012","FASCENE, MA","2017-05-23","2.0","27.3","31.6",
"MAM00067012","FASCENE, MA","2017-05-24","0.0","26.8",,"21.0"
"MAM00067012","FASCENE, MA","2017-05-25",,"27.2",,"21.5"
"MAM00067012","FASCENE, MA","2017-05-26",,"27.3","31.3","22.6"
"MAM00067012","FASCENE, MA","2017-05-27",,"27.4",,
"MAM00067012","FASCENE, MA","2017-05-28",,"27.7","31.9","22.7"
"MAM00067012","FASCENE, MA","2017-05-29",,"26.4","31.1","22.0"
"MAM00067012","FASCENE, MA","2017-05-30",,"27.9","31.5","23.7"
"MAM00067012","FASCENE, MA","2017-05-31",,"26.8","29.6",
"MAM00067012","FASCENE, MA","2017-06-01","16.0","25.9","30.6","21.6"
"MAM00067012","FASCENE, MA","2017-06-02","0.0","26.1","30.6","22.4"
"MAM00067012","FASCENE, MA","2017-06-03","0.8","26.8","31.3","23.0"
"MAM00067012","FASCENE, MA","2017-06-04","0.0","26.4","31.3",
"MAM00067012","FASCENE, MA","2017-06-05",,"26.8","30.3","21.5"
"MAM00067012","FASCENE, MA","2017-06-06",,"27.3",,
"MAM00067012","FASCENE, MA","2017-06-07",,"27.2",,
"MAM00067012","FASCENE, MA","2017-06-08",,"26.1","30.8","21.9"
"MAM00067012","FASCENE, MA","2017-06-09",,"27.6",,"21.5"
"MAM00067012","FASCENE, MA","2017-06-10",,"27.9",,"22.6"
"MAM00067012","FASCENE, MA","2017-06-11","7.9","28.2",,"22.9"
"MAM00067012","FASCENE, MA","2017-06-12","0.0","27.2","31.7","20.5"
"MAM00067012","FASCENE, MA","2017-06-13",,"27.2","32.2","20.5"
"MAM00067012","FASCENE, MA","2017-06-14",,"26.0","32.2",
"MAM00067012","FASCENE, MA","2017-06-15",,"26.4","30.1","21.2"
"MAM00067012","FASCENE, MA","2017-06-16","0.3","26.3","30.3",
"MAM00067012","FASCENE, MA","2017-06-17","0.0","26.8","30.3","22.6"
"MAM00067012","FASCENE, MA","2017-06-18","22.1","26.4","30.1","22.0"
"MAM00067012","FASCENE, MA","2017-06-19","0.0","26.3","30.0",
"MAM00067012","FASCENE, MA","2017-06-20",,"26.6","30.0","21.8"
"MAM00067012","FASCENE, MA","2017-06-21",,"27.4","30.0",
"MAM00067012","FASCENE, MA","2017-06-22",,"27.9","31.0","23.9"
"MAM00067012","FASCENE, MA","2017-06-23",,"27.2",,"21.9"
"MAM00067012","FASCENE, MA","2017-06-24",,"27.0",,
"MAM00067012","FASCENE, MA","2017-06-25",,"26.2","30.9","21.0"
"MAM00067012","FASCENE, MA","2017-06-26",,"25.8","30.2","18.6"
"MAM00067012","FASCENE, MA","2017-06-27",,"24.9","30.0",
"MAM00067012","FASCENE, MA","2017-06-28",,"24.8",,
"MAM00067012","FASCENE, MA","2017-06-29",,"24.2","30.8","19.5"
"MAM00067012","FASCENE, MA","2017-06-30",,"25.8",,"18.7"
"MAM00067012","FASCENE, MA","2017-07-01",,"23.9","29.8","19.4"
"MAM00067012","FASCENE, MA","2017-07-02",,"25.2","29.8",
"MAM00067012","FASCENE, MA","2017-07-03",,"25.8",,"19.9"
"MAM00067012","FASCENE, MA","2017-07-04",,"24.9","29.4","19.7"
"MAM00067012","FASCENE, MA","2017-07-05",,"25.4","29.2",
"MAM00067012","FASCENE, MA","2017-07-06",,"26.0","30.2",
"MAM00067012","FASCENE, MA","2017-07-07",,"25.2",,
"MAM00067012","FASCENE, MA","2017-07-08",,"24.4","29.7","17.6"
"MAM00067012","FASCENE, MA","2017-07-09",,"23.9","29.2","17.0"
"MAM00067012","FASCENE, MA","2017-07-10",,"24.4",,"16.6"
"MAM00067012","FASCENE, MA","2017-07-11",,"25.5","29.8","19.0"
"MAM00067012","FASCENE, MA","2017-07-12",,"24.9","29.0","21.7"
"MAM00067012","FASCENE, MA","2017-07-13","7.1","25.3",,"20.2"
"MAM00067012","FASCENE, MA","2017-07-14","0.0","26.1",,"21.5"
"MAM00067012","FASCENE, MA","2017-07-15",,"25.9","30.3","20.5"
"MAM00067012","FASCENE, MA","2017-07-16",,"26.3",,"20.0"
"MAM00067012","FASCENE, MA","2017-07-17",,"27.4","31.4",
"MAM00067012","FASCENE, MA","2017-07-18",,"27.4",,"20.6"
"MAM00067012","FASCENE, MA","2017-07-19",,"25.5","31.6","20.6"
"MAM00067012","FASCENE, MA","2017-07-20",,"25.7",,"20.5"
"MAM00067012","FASCENE, MA","2017-07-21",,"25.8","29.5",
"MAM00067012","FASCENE, MA","2017-07-22",,"26.4","30.4",
"MAM00067012","FASCENE, MA","2017-07-23",,"25.9",,
"MAM00067012","FASCENE, MA","2017-07-24","16.0","25.8","30.5","20.7"
"MAM00067012","FASCENE, MA","2017-07-25","0.0","26.5","30.2","22.0"
"MAM00067012","FASCENE, MA","2017-07-26","7.9","25.4","29.5","21.7"
"MAM00067012","FASCENE, MA","2017-07-27","0.0","27.6","30.1","20.3"
"MAM00067012","FASCENE, MA","2017-07-28","3.0","25.9","30.1","21.8"
"MAM00067012","FASCENE, MA","2017-07-29","6.1","26.2",,"21.7"
"MAM00067012","FASCENE, MA","2017-07-30","0.0","27.2",,"19.5"
"MAM00067012","FASCENE, MA","2017-07-31",,"26.2",,
"MAM00067012","FASCENE, MA","2017-08-01",,"23.6","29.9",
"MAM00067012","FASCENE, MA","2017-08-02","5.1","25.6","29.9","19.8"
"MAM00067012","FASCENE, MA","2017-08-03","0.0","24.9",,"18.2"
"MAM00067012","FASCENE, MA","2017-08-04",,"24.3",,"17.0"
"MAM00067012","FASCENE, MA","2017-08-05",,"24.6","30.8","17.6"
"MAM00067012","FASCENE, MA","2017-08-06","20.1","26.2",,
"MAM00067012","FASCENE, MA","2017-08-07","0.0","26.4","30.9","18.9"
"MAM00067012","FASCENE, MA","2017-08-08",,"25.4",,
"MAM00067012","FASCENE, MA","2017-08-09",,"25.6","29.7","18.6"
"MAM00067012","FASCENE, MA","2017-08-10",,"26.1","30.3","19.7"
"MAM00067012","FASCENE, MA","2017-08-11",,"25.4","30.3","17.9"
"MAM00067012","FASCENE, MA","2017-08-12",,"26.2",,"19.8"
"MAM00067012","FASCENE, MA","2017-08-13",,"26.3",,
"MAM00067012","FASCENE, MA","2017-08-14",,"25.6","31.8","18.3"
"MAM00067012","FASCENE, MA","2017-08-15",,"25.6","30.1","18.9"
"MAM00067012","FASCENE, MA","2017-08-16",,"24.9",,"18.0"
"MAM00067012","FASCENE, MA","2017-08-17","1.0","26.7","30.4","21.7"
"MAM00067012","FASCENE, MA","2017-08-18","0.0","27.6",,"22.0"
"MAM00067012","FASCENE, MA","2017-08-19",,"27.1",,
"MAM00067012","FASCENE, MA","2017-08-20",,"26.5","30.8",
"MAM00067012","FASCENE, MA","2017-08-21",,"26.6","30.4","20.4"
"MAM00067012","FASCENE, MA","2017-08-22","2.0","26.6",,
"MAM00067012","FASCENE, MA","2017-08-23","3.0","25.7","30.5","22.6"
"MAM00067012","FASCENE, MA","2017-08-24","4.1","26.6","29.4","20.4"
"MAM00067012","FASCENE, MA","2017-08-25","5.1","26.4","31.3","20.7"
"MAM00067012","FASCENE, MA","2017-08-26","0.0","26.4","31.3","21.9"
"MAM00067012","FASCENE, MA","2017-08-27","8.9","26.8",,"21.2"
"MAM00067012","FASCENE, MA","2017-08-28","3.0","26.1","30.6","21.8"
"MAM00067012","FASCENE, MA","2017-08-29","0.8","25.9",,
"MAM00067012","FASCENE, MA","2017-08-30","0.0","26.9","30.4",
"MAM00067012","FASCENE, MA","2017-08-31","6.1","26.9","30.4","21.8"
"MAM00067012","FASCENE, MA","2017-09-01","23.1","27.2","30.3","22.0"
"MAM00067012","FASCENE, MA","2017-09-02","0.0","26.0","30.8","19.7"
"MAM00067012","FASCENE, MA","2017-09-03",,"26.2","30.8",
"MAM00067012","FASCENE, MA","2017-09-04",,"26.5",,
"MAM00067012","FASCENE, MA","2017-09-05",,"26.2","30.3",
"MAM00067012","FASCENE, MA","2017-09-06",,"25.9",,
"MAM00067012","FASCENE, MA","2017-09-07",,"27.3",,
"MAM00067012","FASCENE, MA","2017-09-08",,"26.7",,
"MAM00067012","FASCENE, MA","2017-09-09",,"26.9","31.1",
"MAM00067012","FASCENE, MA","2017-09-10",,"25.9","31.1","20.5"
"MAM00067012","FASCENE, MA","2017-09-11",,"27.3",,
"MAM00067012","FASCENE, MA","2017-09-12",,"26.3","31.6","19.7"
"MAM00067012","FASCENE, MA","2017-09-13",,"26.1","30.5",
"MAM00067012","FASCENE, MA","2017-09-14",,"27.9",,"23.4"
"MAM00067012","FASCENE, MA","2017-09-15",,"26.2","30.7",
"MAM00067012","FASCENE, MA","2017-09-16",,"26.8",,"19.9"
"MAM00067012","FASCENE, MA","2017-09-17",,"25.9","30.4",
"MAM00067012","FASCENE, MA","2017-09-18",,"27.0","32.3","20.6"
"MAM00067012","FASCENE, MA","2017-09-19",,"28.2","32.3","19.5"
"MAM00067012","FASCENE, MA","2017-09-20",,"27.4",,
"MAM00067012","FASCENE, MA","2017-09-21",,"26.7",,
"MAM00067012","FASCENE, MA","2017-09-22",,"26.6","30.8",
"MAM00067012","FASCENE, MA","2017-09-23","7.1","27.4",,"22.2"
"MAM00067012","FASCENE, MA","2017-09-24","0.0","27.1","30.4",
"MAM00067012","FASCENE, MA","2017-09-25","4.1","24.6","30.4","22.3"
"MAM00067012","FASCENE, MA","2017-09-26","0.0","27.7","31.9","22.7"
"MAM00067012","FASCENE, MA","2017-09-27",,"28.5","33.3",
"MAM00067012","FASCENE, MA","2017-09-28",,"29.2",,
"MAM00067012","FASCENE, MA","2017-09-29",,"27.8","33.3",
"MAM00067012","FASCENE, MA","2017-09-30",,"28.0",,
"MAM00067012","FASCENE, MA","2017-10-01",,"27.2",,
"MAM00067012","FASCENE, MA","2017-10-02",,"28.3",,
"MAM00067012","FASCENE, MA","2017-10-03",,"28.7","32.4","22.7"
"MAM00067012","FASCENE, MA","2017-10-04",,"29.4","33.4","23.6"
"MAM00067012","FASCENE, MA","2017-10-05",,"28.7",,
"MAM00067012","FASCENE, MA","2017-10-06",,"27.8","32.1",
"MAM00067012","FASCENE, MA","2017-10-07",,"27.9","31.0",
"MAM00067012","FASCENE, MA","2017-10-08",,"26.9","31.0","21.5"
"MAM00067012","FASCENE, MA","2017-10-09",,"28.2",,
"MAM00067012","FASCENE, MA","2017-10-10",,"28.8","33.3",
"MAM00067012","FASCENE, MA","2017-10-11",,"28.8","33.3","24.4"
"MAM00067012","FASCENE, MA","2017-10-12","0.5","27.2","32.0","22.9"
"MAM00067012","FASCENE, MA","2017-10-13","59.9","26.2","29.9","24.0"
"MAM00067012","FASCENE, MA","2017-10-14","0.0","27.1","30.3",
"MAM00067012","FASCENE, MA","2017-10-15",,"29.1",,
"MAM00067012","FASCENE, MA","2017-10-16","11.9","28.7",,"23.5"
"MAM00067012","FASCENE, MA","2017-10-17","0.0","28.9",,"23.0"
"MAM00067012","FASCENE, MA","2017-10-18",,"29.7",,
"MAM00067012","FASCENE, MA","2017-10-19",,"28.8","33.9","24.0"
"MAM00067012","FASCENE, MA","2017-10-20",,"29.8","33.0",
"MAM00067012","FASCENE, MA","2017-10-21","6.1","28.4","33.0","22.9"
"MAM00067012","FASCENE, MA","2017-10-22","0.0","30.6",,
"MAM00067012","FASCENE, MA","2017-10-23",,"29.3","34.1","21.5"
"MAM00067012","FASCENE, MA","2017-10-24",,"30.2","34.2",
"MAM00067012","FASCENE, MA","2017-10-25",,"30.2","34.2","24.8"
"MAM00067012","FASCENE, MA","2017-10-26",,"29.2","33.5","22.0"
"MAM00067012","FASCENE, MA","2017-10-27",,"29.0","32.0",
"MAM00067012","FASCENE, MA","2017-10-28",,"28.2","32.0",
"MAM00067012","FASCENE, MA","2017-10-29","1.0","28.0","32.0","22.4"
"MAM00067012","FASCENE, MA","2017-10-30","0.0","28.9",,"23.8"
"MAM00067012","FASCENE, MA","2017-10-31","0.0","27.2",,
"MAM00067012","FASCENE, MA","2017-11-01",,"28.1","32.6",
"MAM00067012","FASCENE, MA","2017-11-02",,"29.9",,
"MAM00067012","FASCENE, MA","2017-11-03",,"28.6",,
"MAM00067012","FASCENE, MA","2017-11-04",,"27.3","31.7","22.8"
"MAM00067012","FASCENE, MA","2017-11-05",,"28.1","31.4",
"MAM00067012","FASCENE, MA","2017-11-06","19.1","27.4","31.4","23.8"
"MAM00067012","FASCENE, MA","2017-11-07","6.1","28.1","31.4","23.9"
"MAM00067012","FASCENE, MA","2017-11-08","0.0","29.2",,
"MAM00067012","FASCENE, MA","2017-11-09",,"30.1","33.0","25.9"
"MAM00067012","FASCENE, MA","2017-11-10",,"29.6",,
"MAM00067012","FASCENE, MA","2017-11-11",,"29.7",,
"MAM00067012","FASCENE, MA","2017-11-12","7.9","29.7","32.3","25.7"
"MAM00067012","FASCENE, MA","2017-11-13","0.0","28.9","32.2",
"MAM00067012","FASCENE, MA","2017-11-14",,"28.2",,
"MAM00067012","FASCENE, MA","2017-11-15",,"29.2","32.7",
"MAM00067012","FASCENE, MA","2017-11-16","23.1","29.9",,"25.0"
"MAM00067023","SAMBAVA, MA","2017-01-02",,"27.7","32.2",
"MAM00067023","SAMBAVA, MA","2017-01-03",,"27.6","32.3","22.6"
"MAM00067023","SAMBAVA, MA","2017-01-04",,"27.6","31.6",
"MAM00067023","SAMBAVA, MA","2017-01-05","13.0","26.3","31.6","22.6"
"MAM00067023","SAMBAVA, MA","2017-01-06","20.1","23.9","31.0","22.4"
"MAM00067023","SAMBAVA, MA","2017-01-07","96.0","24.5","27.7","22.6"
"MAM00067023","SAMBAVA, MA","2017-01-08","65.0","25.7","30.4","21.9"
"MAM00067023","SAMBAVA, MA","2017-01-09","0.0","26.2","31.4","21.2"
"MAM00067023","SAMBAVA, MA","2017-01-10","8.9","24.7","31.4",
"MAM00067023","SAMBAVA, MA","2017-01-11","6.1","26.8","31.2","22.2"
"MAM00067023","SAMBAVA, MA","2017-01-12","0.3","27.7","31.6","22.0"
"MAM00067023","SAMBAVA, MA","2017-01-13","43.9","26.9","31.6","23.5"
"MAM00067023","SAMBAVA, MA","2017-01-14","8.9","26.4","31.0","22.2"
"MAM00067023","SAMBAVA, MA","2017-01-15","0.0","27.4","31.5","22.0"
"MAM00067023","SAMBAVA, MA","2017-01-16",,"27.1","32.3","22.5"
"MAM00067023","SAMBAVA, MA","2017-01-17","39.1","27.7","32.3","22.8"
"MAM00067023","SAMBAVA, MA","2017-01-18","34.0","24.6","31.7","23.5"
"MAM00067023","SAMBAVA, MA","2017-01-19","50.0","26.8","31.3",
"MAM00067023","SAMBAVA, MA","2017-01-20","22.1","27.2","31.3","22.1"
"MAM00067023","SAMBAVA, MA","2017-01-21","0.0","26.7","31.6",
"MAM00067023","SAMBAVA, MA","2017-01-22","43.9","26.6","31.6","23.0"
"MAM00067023","SAMBAVA, MA","2017-01-23","0.8","26.8","31.2","22.6"
"MAM00067023","SAMBAVA, MA","2017-01-24","1.0","26.1","31.6","23.2"
"MAM00067023","SAMBAVA, MA","2017-01-25","0.0","25.7","30.0","22.5"
"MAM00067023","SAMBAVA, MA","2017-01-27","0.5","29.1","32.2","23.5"
"MAM00067023","SAMBAVA, MA","2017-01-28","0.0","27.8","31.4",
"MAM00067023","SAMBAVA, MA","2017-01-29","19.1","27.2","31.4","23.8"
"MAM00067023","SAMBAVA, MA","2017-01-30","0.0","28.6","32.4","23.2"
"MAM00067023","SAMBAVA, MA","2017-01-31",,"28.6","32.4","23.6"
"MAM00067023","SAMBAVA, MA","2017-02-01",,"27.4","32.3","23.6"
"MAM00067023","SAMBAVA, MA","2017-02-02",,"28.9","32.7","23.8"
"MAM00067023","SAMBAVA, MA","2017-02-03","3.0","28.8","32.7","24.5"
"MAM00067023","SAMBAVA, MA","2017-02-04","0.0","28.2","33.4","23.1"
"MAM00067023","SAMBAVA, MA","2017-02-05","7.1","27.6","33.4","22.4"
"MAM00067023","SAMBAVA, MA","2017-02-06","4.1","28.3","33.3","23.6"
"MAM00067023","SAMBAVA, MA","2017-02-07","0.0","27.2","32.6",
"MAM00067023","SAMBAVA, MA","2017-02-08","0.5","26.8","32.6","23.0"
"MAM00067023","SAMBAVA, MA","2017-02-09","0.0","27.7","33.0",
"MAM00067023","SAMBAVA, MA","2017-02-10",,"28.4","33.5","23.8"
"MAM00067023","SAMBAVA, MA","2017-02-11","9.9","28.2","33.5","24.0"
"MAM00067023","SAMBAVA, MA","2017-02-12","17.0","28.3","32.5","22.9"
"MAM00067023","SAMBAVA, MA","2017-02-13","0.0","28.8","32.9","23.5"
"MAM00067023","SAMBAVA, MA","2017-02-14","4.1","28.6","32.7","23.8"
"MAM00067023","SAMBAVA, MA","2017-02-15","0.0","27.9","32.7","23.7"
"MAM00067023","SAMBAVA, MA","2017-02-16","11.9","26.8","32.7",
"MAM00067023","SAMBAVA, MA","2017-02-17","0.0","28.2","32.1","23.4"
"MAM00067023","SAMBAVA, MA","2017-02-18","23.1","26.9","32.3","23.6"
"MAM00067023","SAMBAVA, MA","2017-02-19","0.0","28.4","32.7",
"MAM00067023","SAMBAVA, MA","2017-02-20","61.0","27.4","32.7","22.0"
"MAM00067023","SAMBAVA, MA","2017-02-21","7.1","28.1","32.8","21.8"
"MAM00067023","SAMBAVA, MA","2017-02-22","40.9","27.4","32.8","21.6"
"MAM00067023","SAMBAVA, MA","2017-02-23","15.0","28.3","32.5","24.0"
"MAM00067023","SAMBAVA, MA","2017-02-24","63.0","27.1","32.5","23.4"
"MAM00067023","SAMBAVA, MA","2017-02-25","3.0","28.1","32.0","23.0"
"MAM00067023","SAMBAVA, MA","2017-02-26","0.0","27.8","32.2",
"MAM00067023","SAMBAVA, MA","2017-02-27",,"28.3","32.2",
"MAM00067023","SAMBAVA, MA","2017-02-28",,"28.6","32.5","24.1"
"MAM00067023","SAMBAVA, MA","2017-03-01","35.1","27.2","32.5","23.7"
"MAM00067023","SAMBAVA, MA","2017-03-02","0.0","27.4","31.4","23.7"
"MAM00067023","SAMBAVA, MA","2017-03-03","4.1","27.1","31.6","23.4"
"MAM00067023","SAMBAVA, MA","2017-03-04","2.0","27.4","32.4",
"MAM00067023","SAMBAVA, MA","2017-03-05","0.0","29.9","34.5","22.6"
"MAM00067023","SAMBAVA, MA","2017-03-06",,"26.7","34.5",
"MAM00067023","SAMBAVA, MA","2017-03-07","103.9","24.8","33.2","23.8"
"MAM00067023","SAMBAVA, MA","2017-03-08","214.9","26.7",,"23.8"
"MAM00067023","SAMBAVA, MA","2017-03-09","8.9","26.6","31.0","23.2"
"MAM00067023","SAMBAVA, MA","2017-03-10","0.0","28.6","33.2","24.6"
"MAM00067023","SAMBAVA, MA","2017-03-11",,"29.0","33.5","24.6"
"MAM00067023","SAMBAVA, MA","2017-03-12",,"28.7","33.5","24.6"
"MAM00067023","SAMBAVA, MA","2017-03-13","1.0","28.5","31.5","25.0"
"MAM00067023","SAMBAVA, MA","2017-03-14","0.0","28.1","31.7","24.4"
"MAM00067023","SAMBAVA, MA","2017-03-15","0.0","28.1","31.7","24.5"
"MAM00067023","SAMBAVA, MA","2017-03-16","0.0","27.8","31.7","24.3"
"MAM00067023","SAMBAVA, MA","2017-03-17",,"27.7","31.8",
"MAM00067023","SAMBAVA, MA","2017-03-18","10.9","26.8","31.8","24.0"
"MAM00067023","SAMBAVA, MA","2017-03-19","47.0","26.3","30.7","22.9"
"MAM00067023","SAMBAVA, MA","2017-03-20","0.0","26.4","30.7","23.0"
"MAM00067023","SAMBAVA, MA","2017-03-21","51.1","26.6","31.4","23.5"
"MAM00067023","SAMBAVA, MA","2017-03-22","14.0","27.3","31.4","23.6"
"MAM00067023","SAMBAVA, MA","2017-03-23","2.0","27.5","31.2","23.5"
"MAM00067023","SAMBAVA, MA","2017-03-24","0.0","27.6","31.6","23.6"
"MAM00067023","SAMBAVA, MA","2017-03-25","13.0","28.3","31.8","24.0"
"MAM00067023","SAMBAVA, MA","2017-03-26","0.0","28.2","32.8","23.5"
"MAM00067023","SAMBAVA, MA","2017-03-27",,"28.1","31.6",
"MAM00067023","SAMBAVA, MA","2017-03-28","35.1","25.1","31.6","23.4"
"MAM00067023","SAMBAVA, MA","2017-03-29","23.9","27.3","30.5","23.4"
"MAM00067023","SAMBAVA, MA","2017-03-30","0.3","27.5","31.1","24.3"
"MAM00067023","SAMBAVA, MA","2017-03-31","403.1","25.2","31.1",
"MAM00067023","SAMBAVA, MA","2017-04-01","17.0","26.4","31.0","23.6"
"MAM00067023","SAMBAVA, MA","2017-04-02","0.0","26.2","31.0","23.5"
"MAM00067023","SAMBAVA, MA","2017-04-03","52.1","26.6","32.1","23.0"
"MAM00067023","SAMBAVA, MA","2017-04-04","7.9","27.9","32.1","24.0"
"MAM00067023","SAMBAVA, MA","2017-04-05","5.1","27.6","31.0","24.6"
"MAM00067023","SAMBAVA, MA","2017-04-06","25.9","26.6","31.0","22.8"
"MAM00067023","SAMBAVA, MA","2017-04-07","20.1","26.1","30.5","23.6"
"MAM00067023","SAMBAVA, MA","2017-04-08","0.0","27.9","30.6","23.0"
"MAM00067023","SAMBAVA, MA","2017-04-09",,"27.1","31.0","22.8"
"MAM00067023","SAMBAVA, MA","2017-04-10",,"26.4","31.0","22.4"
"MAM00067023","SAMBAVA, MA","2017-04-11","0.0","25.3","30.8","22.3"
"MAM00067023","SAMBAVA, MA","2017-04-12","30.0","26.1","29.7","23.2"
"MAM00067023","SAMBAVA, MA","2017-04-13","10.9","25.1","29.0","23.4"
"MAM00067023","SAMBAVA, MA","2017-04-14","10.9","26.1","30.2",
"MAM00067023","SAMBAVA, MA","2017-04-15","2.0","26.6","30.2","23.1"
"MAM00067023","SAMBAVA, MA","2017-04-16","0.0","27.1","30.4","22.6"
"MAM00067023","SAMBAVA, MA","2017-04-17",,"27.2","30.4","23.2"
"MAM00067023","SAMBAVA, MA","2017-04-18",,"28.0","31.2","24.2"
"MAM00067023","SAMBAVA, MA","2017-04-19",,"27.7","31.2","24.0"
"MAM00067023","SAMBAVA, MA","2017-04-20",,"28.7","32.2","23.8"
"MAM00067023","SAMBAVA, MA","2017-04-21",,"28.1","32.3","23.6"
"MAM00067023","SAMBAVA, MA","2017-04-22",,"27.8","32.3","23.6"
"MAM00067023","SAMBAVA, MA","2017-04-23",,"28.1","32.2","24.5"
"MAM00067023","SAMBAVA, MA","2017-04-24",,"27.7","31.6","23.2"
"MAM00067023","SAMBAVA, MA","2017-04-25",,"28.0","31.8","23.6"
"MAM00067023","SAMBAVA, MA","2017-04-26",,"26.9","31.9",
"MAM00067023","SAMBAVA, MA","2017-04-27",,"27.5","31.2",
"MAM00067023","SAMBAVA, MA","2017-04-28","2.0","25.1","30.2",
"MAM00067023","SAMBAVA, MA","2017-04-29","5.1","25.7","30.2","23.2"
"MAM00067023","SAMBAVA, MA","2017-04-30","1.0","25.7","30.2",
"MAM00067023","SAMBAVA, MA","2017-05-01","0.0","26.9","30.3",
"MAM00067023","SAMBAVA, MA","2017-05-02","0.5","24.9","30.3","22.5"
"MAM00067023","SAMBAVA, MA","2017-05-03","16.0","26.6","30.0","22.5"
"MAM00067023","SAMBAVA, MA","2017-05-04","0.0","26.2","31.0","23.0"
"MAM00067023","SAMBAVA, MA","2017-05-05","65.0","25.7","31.0","22.2"
"MAM00067023","SAMBAVA, MA","2017-05-06","0.5","27.1",,"22.6"
"MAM00067023","SAMBAVA, MA","2017-05-07","0.0","27.2","31.5","23.2"
"MAM00067023","SAMBAVA, MA","2017-05-08","3.0","24.7","31.5","23.4"
"MAM00067023","SAMBAVA, MA","2017-05-09","7.1","26.3","30.2","22.6"
"MAM00067023","SAMBAVA, MA","2017-05-10","73.9","25.2","30.2","22.6"
"MAM00067023","SAMBAVA, MA","2017-05-11","35.1","25.4","29.8","21.5"
"MAM00067023","SAMBAVA, MA","2017-05-12","0.0","25.1","29.9","21.6"
"MAM00067023","SAMBAVA, MA","2017-05-13",,"25.8","30.0",
"MAM00067023","SAMBAVA, MA","2017-05-14","23.1","25.2","30.0","22.1"
"MAM00067023","SAMBAVA, MA","2017-05-15","1.0","26.7","30.4","22.7"
"MAM00067023","SAMBAVA, MA","2017-05-16","3.0","26.1","30.4","22.0"
"MAM00067023","SAMBAVA, MA","2017-05-17","0.0","25.9","30.5","22.5"
"MAM00067023","SAMBAVA, MA","2017-05-18","16.0","23.4","31.5",
"MAM00067023","SAMBAVA, MA","2017-05-19","33.0","25.6","30.0","22.0"
"MAM00067023","SAMBAVA, MA","2017-05-20","7.1","26.2","30.0",
"MAM00067023","SAMBAVA, MA","2017-05-21","3.0","25.6","30.0","22.4"
"MAM00067023","SAMBAVA, MA","2017-05-22","20.1","25.8","29.6","22.2"
"MAM00067023","SAMBAVA, MA","2017-05-23","0.0","25.8","29.6","21.0"
"MAM00067023","SAMBAVA, MA","2017-05-24","10.9","25.3","29.7","21.4"
"MAM00067023","SAMBAVA, MA","2017-05-25","0.0","24.5","28.6",
"MAM00067023","SAMBAVA, MA","2017-05-26","10.9","25.6","29.9","21.3"
"MAM00067023","SAMBAVA, MA","2017-05-27","0.0","25.7","29.8","21.4"
"MAM00067023","SAMBAVA, MA","2017-05-28",,"26.2","30.9","21.6"
"MAM00067023","SAMBAVA, MA","2017-05-29",,"25.4","30.9","21.6"
"MAM00067023","SAMBAVA, MA","2017-05-30","2.0","24.9","29.6","22.8"
"MAM00067023","SAMBAVA, MA","2017-05-31","21.1","25.2","29.6","22.5"
"MAM00067023","SAMBAVA, MA","2017-06-01","23.1","25.9","29.6","22.0"
"MAM00067023","SAMBAVA, MA","2017-06-02","6.1","25.2","29.6","21.5"
"MAM00067023","SAMBAVA, MA","2017-06-03","0.0","25.1","29.2","21.4"
"MAM00067023","SAMBAVA, MA","2017-06-04","8.9","24.6","29.0","21.5"
"MAM00067023","SAMBAVA, MA","2017-06-05","6.1","24.7","29.0","20.6"
"MAM00067023","SAMBAVA, MA","2017-06-06","0.5","24.9","29.0","21.5"
"MAM00067023","SAMBAVA, MA","2017-06-07","0.0","25.7","30.1","21.4"
"MAM00067023","SAMBAVA, MA","2017-06-08",,"25.0","30.1","21.4"
"MAM00067023","SAMBAVA, MA","2017-06-09","4.1","25.7","30.2","21.4"
"MAM00067023","SAMBAVA, MA","2017-06-10","7.9","25.2","30.2","22.9"
"MAM00067023","SAMBAVA, MA","2017-06-11","43.9","23.2","28.3","21.1"
"MAM00067023","SAMBAVA, MA","2017-06-12","17.0","23.8","28.4","20.4"
