"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-04-24",,,"21.5","H,,S","26.5",",,S","17.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-04-25",,,"19.4","H,,S","26.5",",,S","14.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-04-26",,,"18.7","H,,S","24.3",",,S","16.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-04-27","1.0",",,S","19.4","H,,S","24.5",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-04-28","2.0",",,S","18.3","H,,S","24.5",",,S","13.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-04-29","5.1",",,S","16.4","H,,S","22.1",",,S","15.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-01",,,"16.8","H,,S","19.7",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-02","2.0",",,S","16.7","H,,S","22.5",",,S","14.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-04","1.0",",,S","18.2","H,,S","22.5",",,S","16.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-05","0.5",",,S","19.3","H,,S","24.8",",,S","15.8",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-06","0.0",",,S","17.1","H,,S",,,"11.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-07",,,"19.3","H,,S","24.5",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-08",,,"17.4","H,,S","24.3",",,S","14.3",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-09",,,"18.2","H,,S","24.3",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-10","0.5",",,S","18.7","H,,S","23.5",",,S","15.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-11","0.8",",,S","18.8","H,,S","24.8",",,S","13.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-12","0.0",",,S","19.1","H,,S","24.8",",,S","14.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-13",,,"19.2","H,,S","25.8",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-14",,,"19.3","H,,S","25.8",",,S","17.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-15",,,"19.2","H,,S","25.3",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-16",,,"19.1","H,,S","25.0",",,S","16.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-17","1.0",",,S","20.7","H,,S","25.2",",,S","15.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-18","0.0",",,S","19.1","H,,S","26.0",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-19","7.9",",,S","18.9","H,,S","26.5",",,S","12.8",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-20","0.0",",,S","16.8","H,,S","26.5",",,S","14.4",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-21",,,"19.3","H,,S","24.0",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-22",,,"18.6","H,,S","24.0",",,S","15.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-24",,,"18.1","H,,S","23.6",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-25",,,"18.6","H,,S","26.4",",,S","10.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-26",,,"16.5","H,,S","26.4",",,S","11.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-27",,,"17.9","H,,S","26.8",",,S","10.8",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-28",,,"17.8","H,,S","26.8",",,S","9.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-29",,,"16.7","H,,S","24.8",",,S","9.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-05-31",,,"20.5","H,,S","24.2",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-01",,,"18.2","H,,S",,,"14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-02",,,"18.2","H,,S","26.0",",,S","11.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-06",,,"15.8","H,,S","23.0",",,S","11.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-07","0.5",",,S","15.1","H,,S","23.0",",,S","11.7",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-08","2.0",",,S","16.8","H,,S","20.1",",,S","13.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-09","4.1",",,S","17.8","H,,S","20.1",",,S","16.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-12","1.0",",,S","16.4","H,,S","18.5",",,S","14.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-13","0.3",",,S","18.0","H,,S","24.5",",,S","12.4",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-14","0.0",",,S","16.7","H,,S","24.5",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-16",,,"18.3","H,,S","24.4",",,S","13.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-20","1.0",",,S","15.7","H,,S","20.0",",,S","12.8",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-21","0.0",",,S","16.6","H,,S","22.6",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-22",,,"16.8","H,,S","22.6",",,S","13.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-23",,,"18.7","H,,S","22.0",",,S","16.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-27","0.5",",,S","13.4","H,,S","20.0",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-28","0.0",",,S","12.9","H,,S","17.5",",,S","8.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-06-29","1.0",",,S","14.8","H,,S","20.5",",,S","9.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-03","0.3",",,S","16.7","H,,S","21.7",",,S","13.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-04","0.0",",,S","14.0","H,,S","21.7",",,S","11.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-05",,,"14.6","H,,S","20.0",",,S","12.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-06","1.0",",,S","16.4","H,,S","21.1",",,S","12.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-07","2.0",",,S","15.2","H,,S","21.1",",,S","13.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-08","0.0",",,S","13.2","H,,S","19.5",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-09","0.5",",,S","14.1","H,,S","19.1",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-10","0.0",",,S","13.8","H,,S","23.0",",,S","6.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-11",,,"13.3","H,,S","23.0",",,S","7.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-12",,,"13.5","H,,S","21.2",",,S","7.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-13",,,"14.2","H,,S","20.5",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-14",,,"18.1","H,,S",,,"8.7",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-15",,,"14.0","H,,S","24.4",",,S","7.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-16",,,"15.5","H,,S","25.0",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-17",,,"16.6","H,,S","25.0",",,S","7.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-18",,,"13.9","H,,S","24.8",",,S","6.7",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-19",,,"14.5","H,,S","22.0",",,S","9.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-20",,,"15.4","H,,S","25.5",",,S","10.4",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-21",,,"15.0","H,,S","23.0",",,S","6.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-22",,,"14.7","H,,S","24.0",",,S","9.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-23",,,"16.5","H,,S","24.0",",,S","11.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-24",,,"18.4","H,,S","24.0",",,S","12.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-25",,,"14.1","H,,S","24.0",",,S","11.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-26",,,"15.3","H,,S","22.2",",,S","10.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-27",,,"17.1","H,,S","22.2",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-28",,,"17.7","H,,S","22.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-29","0.0",",,S","15.9","H,,S","22.0",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-30","0.0",",,S","17.3","H,,S","20.8",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-07-31","0.0",",,S","16.9","H,,S","23.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-01",,,"12.2","H,,S","15.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-02",,,"11.9","H,,S","16.0",",,S","7.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-03",,,"13.4","H,,S","20.0",",,S","6.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-04",,,"13.5","H,,S","20.0",",,S","10.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-05","0.8",",,S","14.3","H,,S","19.5",",,S","11.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-06","0.0",",,S","15.6","H,,S","23.0",",,S","9.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-07",,,"16.2","H,,S","23.0",",,S","11.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-08",,,"14.1","H,,S","22.9",",,S","10.4",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-09","4.1",",,S","13.3","H,,S","19.0",",,S","12.7",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-10","1.0",",,S","14.3","H,,S","17.8",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-11","0.3",",,S","13.6","H,,S","18.0",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-12","1.0",",,S","14.6","H,,S","19.0",",,S","11.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-13","2.0",",,S","14.3","H,,S","19.0",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-14","0.0",",,S","13.7","H,,S",,,"10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-15",,,"14.1","H,,S","23.1",",,S","7.3",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-16",,,"16.1","H,,S","23.1",",,S","12.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-17",,,"19.3","H,,S","22.8",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-18",,,"18.6","H,,S","22.8",",,S","15.1",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-19",,,"21.1","H,,S",,,"15.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-20",,,"18.6","H,,S","25.9",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-21",,,"17.8","H,,S","25.9",",,S","15.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-22",,,"16.1","H,,S","23.0",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-23",,,"21.7","H,,S",,,"13.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-24",,,"19.4","H,,S","27.2",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-25",,,"19.8","H,,S","27.2",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-26",,,"17.9","H,,S","26.0",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-27",,,"18.9","H,,S","25.1",",,S","13.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-28",,,"15.9","H,,S","24.0",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-29",,,"16.4","H,,S","21.5",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-30",,,"18.3","H,,S","25.0",",,S","14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-08-31",,,"18.9","H,,S","26.2",",,S","12.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-09-01",,,"17.9","H,,S","26.2",",,S","13.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-09-02",,,"16.7","H,,S",,,"10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-09-03",,,"18.1","H,,S","27.0",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-09-04",,,"16.2","H,,S","27.0",",,S","12.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-09-05",,,"12.8","H,,S","23.0",",,S","10.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-09-06",,,"14.3","H,,S","20.7",",,S","11.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-10-28",,,"21.6","H,,S","26.5",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-10-29",,,"17.4","H,,S","26.5",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-10-30",,,"16.0","H,,S","22.0",",,S","13.9",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-11-06",,,"20.3","H,,S",,,"14.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-11-15","5.1",",,S","19.9","H,,S",,,"18.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-11-21","25.9",",,S","19.3","H,,S","24.0",",,S","16.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-11-29","4.1",",,S","17.9","H,,S","25.8",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-03",,,"21.7","H,,S","27.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-05",,,"21.7","H,,S","28.2",",,S","16.7",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-06",,,"22.3","H,,S","29.0",",,S","17.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-07",,,"21.2","H,,S","29.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-09","0.3",",,S","22.1","H,,S","28.0",",,S","18.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-10","32.0",",,S","21.6","H,,S","28.0",",,S","17.4",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-11","3.0",",,S","22.8","H,,S","28.1",",,S","18.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-12","0.0",",,S","22.9","H,,S","27.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-13","0.3",",,S","22.6","H,,S","28.6",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-14","0.0",",,S","22.5","H,,S","30.4",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-15","1.0",",,S","22.7","H,,S","30.4",",,S","19.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-16","4.1",",,S","18.5","H,,S","29.9",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-17","2.0",",,S","19.3","H,,S","24.2",",,S","15.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-18","0.0",",,S","22.5","H,,S","28.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-19",,,"20.3","H,,S","28.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-20",,,"25.8","H,,S","30.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-23","6.1",",,S","22.6","H,,S","29.6",",,S","18.6",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-24","0.5",",,S","21.8","H,,S","29.6",",,S","18.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-25","3.0",",,S","23.1","H,,S","28.8",",,S","19.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-26","8.9",",,S","22.4","H,,S","29.8",",,S","18.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-27","1.0",",,S","21.8","H,,S","29.8",",,S","17.8",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-28","0.0",",,S","20.5","H,,S","25.5",",,S","18.2",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2017-12-29","4.1",",,S","23.1","H,,S","28.3",",,S","19.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2018-01-01","0.3",",,S","22.9","H,,S","28.1",",,S","19.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2018-01-02",,,"23.8","H,,S","27.0",",,S",,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2018-01-03",,,"21.9","H,,S",,,,
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2018-01-08","129.0",",,S","23.4","H,,S","26.0",",,S","20.0",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2018-01-09","0.5",",,S","22.3","H,,S","27.5",",,S","19.5",",,S"
"MAM00067137","FIANARANTSOA, MA","-21.442","47.112","1115.0","2018-01-10","0.0",",,S","21.2","H,,S","26.0",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-02","10.9",",,S","26.1","H,,S","33.2",",,S","24.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-03",,,"26.9","H,,S",,,"23.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-04",,,"27.6","H,,S","33.0",",,S","22.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-05",,,"27.7","H,,S","33.6",",,S","23.4",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-06","0.5",",,S","24.3","H,,S","33.0",",,S","22.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-07","4.1",",,S","25.0","H,,S","29.8",",,S","23.9",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-08","8.9",",,S","25.8","H,,S","30.6",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-09","0.0",",,S","26.1","H,,S","30.6",",,S","22.6",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-10","0.5",",,S","26.8","H,,S","30.8",",,S","23.4",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-11","0.0",",,S","26.8","H,,S","31.5",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-12",,,"26.8","H,,S","32.2",",,S","23.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-13","10.9",",,S","24.8","H,,S","32.2",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-14","3.0",",,S","26.9","H,,S","31.6",",,S","22.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-15","1.0",",,S","26.7","H,,S","32.0",",,S","22.5",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-16","0.0",",,S","27.4","H,,S","32.8",",,S","23.2",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-17",,,"26.6","H,,S","32.8",",,S","22.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-18",,,"25.2","H,,S","32.6",",,S","23.2",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-19",,,"26.5","H,,S","30.8",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-20",,,"26.9","H,,S","32.2",",,S","23.2",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-21",,,"26.8","H,,S","32.2",",,S","23.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-22",,,"26.8","H,,S","32.2",",,S","23.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-23",,,"25.8","H,,S","31.6",",,S","23.7",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-24",,,"27.6","H,,S","32.5",",,S","22.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-25",,,"27.2","H,,S","32.5",",,S","22.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-27","35.1",",,S","26.1","H,,S","31.8",",,S","22.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-01-30","8.9",",,S","26.3","H,,S","31.2",",,S","23.3",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-06","1.0",",,S","26.8","H,,S","32.0",",,S","23.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-07","0.0",",,S","25.0","H,,S","30.0",",,S","23.5",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-09","11.9",",,S","26.6","H,,S","30.5",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-10","0.0",",,S","25.8","H,,S","31.0",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-11",,,"27.8","H,,S","31.4",",,S","23.5",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-12",,,"26.9","H,,S","31.5",",,S","23.8",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-13",,,"27.1","H,,S","31.8",",,S","23.6",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-14",,,"25.8","H,,S","30.8",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-15",,,"26.4","H,,S","31.5",",,S","24.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-16",,,"26.1","H,,S","30.8",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-17",,,"27.8","H,,S","32.0",",,S","24.0",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-18",,,"23.1","H,,S","29.0",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-19","13.0",",,S","26.2","H,,S","31.2",",,S","23.2",",,S"
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-20","0.0",",,S","25.3","H,,S","31.2",",,S",,
"MA000067009","ANTSIRANANA, MA","-12.35","49.3","105.0","2017-02-21","14.0",",,S","25.8","H,,S","31.8",",,S","22.6",",,S"
